y_true,y_pred
22.65087,21.913916
25.080967,25.197218
30.992594,30.849052
21.165169,21.505516
27.469799,27.582706
18.359118,18.683743
31.67677,31.63298
37.527573,37.832893
33.701923,33.250267
8.818394,8.677578
35.159878,35.503345
36.83746,36.417557
27.414059,27.609941
36.166817,36.177727
9.995212,9.669876
22.367973,21.94751
26.532211,26.742981
31.214996,31.534054
9.011145,9.669876
15.001714,15.3759775
33.926243,33.637856
33.942204,33.49477
39.651707,39.69607
24.135263,24.352383
27.766047,27.673243
36.536385,36.040005
30.878733,30.418001
35.757637,35.333103
24.678293,24.641582
13.233228,13.450344
40.83637,40.797546
34.26891,34.40468
23.764118,23.710852
33.076283,33.39354
26.152378,26.541761
28.765362,28.583275
21.777655,21.377247
13.362992,13.546838
32.41075,32.519943
26.209116,26.88942
41.06419,41.775658
30.935442,30.418001
40.559803,40.767258
31.360989,31.422869
31.539185,31.48373
17.597418,17.452536
28.756857,28.582687
23.2878,23.482533
28.35969,28.586903
28.975628,28.438126
22.932432,21.94751
20.507391,20.255432
26.037066,26.586468
15.888009,15.560758
33.244972,33.25027
30.395424,30.525398
35.598583,35.43202
34.61554,34.368942
23.840885,23.571163
11.795965,11.017133
25.06793,25.225151
21.136398,21.191017
40.430836,40.671204
30.553005,30.525393
19.687155,19.338741
27.716545,27.638964
11.500509,11.522141
38.004467,38.8601
39.314274,39.69607
38.642586,38.657524
11.167223,10.819817
14.790247,14.404328
34.340164,34.290443
24.182436,24.436253
41.229103,41.56787
29.447565,29.421381
23.173061,23.845402
14.921961,14.729396
29.389532,29.367228
25.597767,25.49732
23.444895,23.571161
13.10757,13.543105
28.421701,28.825256
26.709105,26.576458
36.3194,36.111595
19.092464,19.116486
30.457455,30.382175
23.559872,23.556892
25.25984,25.26342
40.841988,40.606823
14.250924,14.465023
29.46576,29.710953
10.558907,10.585327
8.074196,8.473366
31.30438,31.537764
38.07498,38.723488
37.191704,37.887936
35.19351,35.253532
21.325047,21.389198
26.953957,26.541761
12.537942,12.211082
16.163664,16.213411
23.513842,23.582047
41.805023,41.660362
14.617023,14.317157
17.540775,17.913881
19.08616,19.633783
20.970497,20.441345
29.82545,29.769629
41.942875,41.737343
38.59967,38.659245
14.073852,14.542029
35.55722,35.16648
18.140724,18.620405
15.308288,15.403292
8.63129,8.628742
39.91879,39.51358
40.532032,40.552704
20.383883,20.424715
14.209746,14.404328
27.375792,27.783129
35.979214,35.353107
16.49747,16.38809
30.066856,30.537052
8.026152,8.675
16.237623,16.29643
12.520559,12.789892
9.428974,9.432285
15.5584,15.403292
16.698635,16.22103
31.797018,31.431757
34.852276,34.290443
31.108768,31.540806
37.705936,37.87013
36.573605,36.266678
26.590668,26.857166
19.977457,19.338741
23.36016,23.713982
16.45817,16.156742
17.399137,17.567585
21.97787,21.389198
40.664825,40.456635
22.548176,22.34454
21.709894,21.389198
28.546846,28.763855
40.985306,40.59549
17.64593,17.559391
12.397824,12.735493
18.554007,18.57697
40.90488,40.533165
12.586207,12.817506
40.344738,40.675056
28.564295,28.825256
14.273643,14.469488
27.164968,27.437346
8.376708,8.809946
21.537275,21.275887
40.25334,40.449455
27.835835,27.67324
14.430889,14.608555
20.816483,20.484478
38.895157,38.82968
30.348345,30.49341
27.991583,27.70171
34.89827,34.405254
16.430244,16.069138
33.55085,33.66693
37.415485,37.78168
26.903248,26.677998
32.14393,32.488304
28.771112,28.763855
39.156395,39.37416
8.420148,8.470294
16.400007,16.111744
13.870664,13.071327
40.215923,40.39287
38.437237,38.8601
11.251952,11.417267
28.506166,28.61147
41.185642,41.315002
10.877685,10.381628
21.683332,21.431267
8.150247,8.427795
17.846157,17.689419
30.18063,30.851913
39.61817,39.575462
36.562576,36.177727
40.523857,40.42315
33.2005,33.252686
36.99884,36.33999
32.857033,32.34585
10.404377,10.359137
12.019098,12.598381
25.56393,25.197216
24.85401,24.540718
38.638535,38.657524
23.982628,23.594212
28.108849,28.935741
22.782476,21.94751
36.31599,36.417557
18.10217,18.663807
18.09295,18.620405
19.203222,19.325977
9.890781,9.539639
15.940096,15.5743885
9.0533285,9.603369
41.77309,41.462166
28.69346,28.425182
29.161098,29.520159
26.995777,26.887564
21.623077,21.28352
39.965614,39.69607
39.321377,39.56473
30.06719,30.851913
21.67814,21.36169
37.89779,37.781677
24.111174,24.419182
16.364166,16.28844
23.251377,23.556892
21.907366,21.275887
22.640856,21.913916
41.257805,41.737343
33.761654,33.462543
36.88552,36.111595
18.527082,18.362915
24.685585,24.42591
32.167923,32.392143
15.668303,15.641851
30.326048,30.418
30.45619,30.637892
36.914288,36.417557
8.432913,8.577738
24.666527,24.437672
29.840363,29.60009
24.875187,24.419182
10.111735,10.42786
10.929474,10.464825
33.901035,33.47296
40.843937,40.645836
31.630333,31.511436
33.30317,33.484383
28.319088,28.582687
28.086735,28.438126
24.465494,24.44099
23.627142,23.661232
18.14118,18.683743
35.552414,35.253532
17.352097,17.723492
17.74478,17.720032
8.002905,8.628742
24.774998,24.44858
23.09367,23.556892
22.143415,21.94751
34.331875,34.368942
41.53913,41.737343
31.52216,31.373568
22.060322,22.036753
34.43133,34.25963
10.4239435,10.381628
29.415749,29.712744
37.01329,37.77398
11.054166,11.35596
40.67446,40.767258
37.371853,37.68786
19.801851,19.445923
19.956959,19.743847
41.03442,41.315002
28.570631,28.935741
26.98371,26.742981
25.302038,25.163622
19.774769,19.519444
32.78327,32.384525
18.912672,18.416273
16.85945,16.318722
21.341621,21.28352
16.461796,16.28844
39.342068,39.573837
29.984823,29.899563
8.091557,8.697717
8.384469,8.485001
38.336864,38.759357
32.372032,32.319725
38.35481,38.951054
26.345592,26.615135
41.811676,41.28807
28.543037,28.60432
13.086784,13.450345
35.345245,35.178818
31.153069,31.373568
21.009045,21.218693
34.084126,34.35021
16.110611,16.38809
39.12151,39.37416
26.85922,26.816032
29.363628,29.532093
30.44243,30.382175
26.376486,26.816032
21.319233,21.431267
28.674736,28.825256
11.078463,11.542469
17.604475,17.658382
32.115993,32.336525
37.476357,37.831295
19.646557,19.519274
12.493139,12.510214
39.70638,39.80297
41.505424,41.56788
16.964003,16.296429
25.106676,25.15468
38.600094,38.64571
24.570988,24.314938
32.474365,32.29652
26.985231,26.586466
28.283749,28.935741
41.287632,41.548244
28.382498,28.525793
11.150318,11.251946
37.432194,37.795593
11.123767,11.444439
35.565735,35.28982
11.408839,11.368916
26.261871,27.017769
19.509113,19.334698
19.658947,19.633581
16.19294,16.220604
11.788905,11.139145
9.099851,9.686103
35.156494,35.180138
12.9891615,12.817507
15.68027,15.641851
31.056099,31.54514
24.23184,24.437672
20.354187,20.64082
18.07304,18.800186
37.36047,38.023975
39.230152,39.58758
10.717561,10.509552
17.835365,17.689419
35.977726,35.17882
19.524588,19.445923
27.60369,27.572178
37.797573,37.50759
35.33282,35.127243
12.497198,12.510214
14.113267,14.317157
31.906183,31.812439
20.781515,20.326462
20.35227,20.255432
12.687509,12.567364
10.504863,10.53506
18.241034,18.427673
20.71499,20.52312
38.845345,38.671494
15.346782,15.313007
25.575844,25.29367
19.2419,19.633581
21.374605,21.505516
21.471704,21.505516
22.755072,22.34454
20.612795,20.255432
32.851757,32.48379
29.997297,29.410599
17.043385,17.559391
29.210707,29.412008
12.103223,12.5568695
27.945816,27.582706
12.021031,12.5568695
9.995877,9.514314
29.729214,29.59913
20.40444,20.52312
28.68254,28.39019
13.374706,13.797779
34.091347,34.40468
33.73719,33.39354
23.894691,23.713982
20.466715,20.441345
27.532255,27.51525
40.951977,40.645836
9.684325,9.546799
22.633022,21.94751
37.34337,37.781677
19.859774,19.558353
39.771122,39.58018
16.764845,16.460056
41.370403,41.5986
40.361855,40.606823
18.846775,18.717827
40.729908,40.45503
31.578516,31.42287
15.654387,15.641851
12.228094,12.735493
29.441137,29.412008
32.424454,32.392143
21.235847,21.28352
25.999346,25.16362
38.134712,38.72529
33.91103,33.252686
41.331932,41.637646
37.476498,37.68786
35.00287,35.31368
13.079874,13.530936
28.962055,28.779457
18.706509,18.717827
20.91613,20.386536
40.963253,40.767258
11.486664,11.337371
36.57212,35.99128
26.419867,26.697033
23.219929,23.556892
23.262932,23.59748
33.76416,33.462543
8.545205,8.677578
20.012861,20.511751
20.443064,20.433493
8.923886,8.688309
40.466354,40.245346
10.306952,10.443078
31.099285,31.60121
22.387455,22.157284
18.745134,18.416275
19.793274,19.633583
27.450775,27.798216
12.384251,12.58731
18.275553,18.800186
16.340029,16.307316
18.458086,18.922752
17.021841,17.732962
40.93339,40.671207
15.269001,15.403292
31.609484,31.812439
27.839838,27.798216
32.571186,32.744476
27.470764,27.51525
33.788025,33.32704
29.665651,29.367228
21.527227,21.098022
36.81882,36.111595
27.745039,27.615246
19.223322,19.460182
26.826786,26.615135
37.95763,37.831295
24.82647,24.416477
23.640205,23.594212
40.46475,40.45503
31.346603,31.402306
34.24789,34.542328
41.78989,41.775658
36.817207,36.01286
26.43007,26.742983
37.088314,37.870132
27.164507,27.515251
8.868136,8.678321
22.704546,22.196594
15.378471,15.572732
31.46691,31.511436
31.7525,31.483728
34.728554,34.40468
15.151333,15.421217
17.829258,17.658382
14.325472,14.729396
39.33302,39.56473
16.162485,16.460054
35.726223,35.253532
20.78611,20.424715
30.193188,30.556105
13.621489,13.561611
39.22717,39.58018
39.72377,39.61912
15.610369,15.5743885
37.49385,37.773987
9.58896,9.53964
31.324358,31.601212
27.557877,27.422623
31.417154,31.540806
10.218795,10.443078
14.422562,14.47278
25.553034,25.460648
12.702204,12.598381
24.817896,24.42591
28.558098,28.438128
13.077928,13.071327
8.3091545,8.62874
19.26758,19.508402
37.3086,38.06855
36.6532,36.417557
12.312483,12.789891
9.9576845,9.686103
19.002653,19.558353
31.450691,31.537764
10.360962,10.381629
40.61954,40.455025
9.0014515,9.369866
34.81248,34.428223
15.257099,15.572732
14.266372,14.573273
41.75844,41.284286
39.06277,39.587585
23.279612,23.644196
15.423694,15.562563
22.081694,22.157284
31.794676,31.338085
40.468014,40.675056
39.571712,39.701485
8.961423,8.697717
8.117267,8.675
20.291212,20.230724
20.867373,20.532835
19.391975,19.633581
13.761834,13.797779
35.06906,35.1223
29.425934,29.541803
32.74949,32.38453
29.770649,29.899563
32.749435,32.34585
38.525433,38.657524
8.629089,8.686248
24.090256,24.31494
25.215546,25.163622
23.417065,23.482533
20.622509,20.52312
36.62315,36.058323
36.233818,35.99128
36.654167,36.058323
32.02401,32.57852
35.36491,35.30093
29.565954,29.39775
38.023296,38.789803
40.159386,40.67801
17.612633,17.689419
17.087036,17.72003
24.513842,24.416477
15.101437,15.438314
39.46059,39.522476
31.765415,31.537764
31.099298,31.537764
36.51386,36.21792
36.63186,36.266674
34.846176,34.405254
28.357231,28.66063
22.526478,21.913916
33.163155,33.47296
35.671497,35.503345
37.470364,37.75211
31.87481,31.48373
12.859364,12.667389
34.35264,34.22978
18.08436,18.492758
12.480795,12.732385
41.162228,41.775658
38.3684,38.8601
12.445918,12.439552
32.432434,32.5536
31.932219,31.537766
35.389774,35.075706
30.458118,30.418001
19.204506,19.338743
27.121086,27.609943
15.7512665,15.64185
8.138848,8.427797
14.203385,14.54203
22.855871,22.076109
12.674003,12.817506
35.765095,35.30093
31.908766,31.338085
39.927593,39.64929
13.86925,13.546837
