y_true,y_pred
27.991938,27.25408
13.441806,13.405851
21.053646,21.32876
34.345715,34.635254
29.791185,29.601616
14.907083,14.778775
19.624527,19.679262
27.922533,27.231401
21.44779,21.565475
31.901682,31.478045
24.374998,24.41765
32.5666,32.31937
40.10124,40.29544
24.097387,24.497374
30.704514,30.400782
29.40488,29.568258
16.563734,16.085989
38.50817,38.478653
31.841463,31.385935
22.474598,22.316149
35.494152,35.3926
8.89929,8.022627
28.165112,28.893805
38.681114,38.569412
37.73504,37.403564
10.07687,10.322937
31.975119,31.675888
20.030317,20.60918
37.242035,37.249763
8.337726,8.615742
17.210796,17.191862
11.412496,11.239939
18.183432,18.532324
25.592442,25.66975
24.49389,24.638796
23.673847,23.984026
16.871563,16.349611
41.110043,41.672607
31.542421,31.523952
37.238964,37.09665
41.005424,41.73468
26.53871,26.140762
29.361607,29.601616
31.814007,31.596449
34.901375,34.62709
14.131311,14.778775
18.285378,18.550776
24.425486,24.483274
22.66835,22.40272
36.203503,36.21332
40.695843,40.4232
33.756824,33.72217
28.045305,28.893803
22.619946,22.023083
20.170927,20.383406
40.053703,40.221165
19.569973,19.733435
30.627413,30.36991
17.347862,17.43411
19.34048,19.401224
34.710747,34.59254
32.99819,32.41635
14.531585,14.31589
13.841072,13.698978
31.782005,31.596449
12.589173,12.330826
8.611642,8.796017
17.048267,17.09507
12.261196,12.330828
34.483234,34.51455
18.374882,18.785978
37.31696,37.331085
33.06187,34.042625
34.71501,34.616726
13.738282,13.375599
13.868859,13.87862
8.293177,8.615742
26.131643,26.29112
32.79743,32.41635
13.7120905,13.375599
23.205553,23.719862
21.98043,21.173388
33.85629,33.72162
29.968048,29.905005
36.936775,36.332428
34.959244,34.82224
39.349976,39.503746
17.7741,17.500166
13.950106,13.782059
34.794075,34.59291
31.873632,31.38047
21.410246,21.523172
9.351753,9.778569
21.549065,21.523172
39.231068,39.48051
36.15306,36.568115
40.737682,40.290794
22.630491,22.433481
10.269612,10.687342
29.99854,29.6007
32.384,32.18864
10.54562,10.385853
27.547308,27.368671
20.60501,20.363459
26.317272,26.536028
12.5719385,12.580723
36.436035,36.206898
10.952679,10.741814
15.554555,15.710617
31.624146,31.316502
40.81308,40.38456
12.881249,11.940253
